treatment,group_id,round,player_id,earned_wealth,mturk_id,endowment,final_wealth
Wealth + Endow,24,13,15,655.0,A1UBV2NP7OVDVV,6.0,655.0
Wealth + Endow,24,14,15,705.0,A1UBV2NP7OVDVV,6.0,705.0
Wealth + Endow,24,15,15,780.0,A1UBV2NP7OVDVV,6.0,780.0
Wealth + Endow,24,16,15,855.0,A1UBV2NP7OVDVV,6.0,855.0
Wealth + Endow,24,17,15,915.0,A1UBV2NP7OVDVV,6.0,915.0
Wealth + Endow,24,18,15,975.0,A1UBV2NP7OVDVV,6.0,975.0
Wealth + Endow,24,19,15,1050.0,A1UBV2NP7OVDVV,6.0,1050.0
Wealth + Endow,24,20,15,1110.0,A1UBV2NP7OVDVV,6.0,1110.0
Wealth + Endow,24,1,16,115.0,A2QSQ8HFSQMHQU,2.0,115.0
Wealth + Endow,24,2,16,220.0,A2QSQ8HFSQMHQU,2.0,220.0
Wealth + Endow,24,3,16,265.0,A2QSQ8HFSQMHQU,2.0,265.0
Wealth + Endow,24,4,16,265.0,A2QSQ8HFSQMHQU,2.0,265.0
Wealth + Endow,24,5,16,305.0,A2QSQ8HFSQMHQU,2.0,305.0
Wealth + Endow,24,6,16,305.0,A2QSQ8HFSQMHQU,2.0,305.0
Wealth + Endow,24,7,16,345.0,A2QSQ8HFSQMHQU,2.0,345.0
Wealth + Endow,24,8,16,360.0,A2QSQ8HFSQMHQU,2.0,360.0
Wealth + Endow,24,9,16,405.0,A2QSQ8HFSQMHQU,2.0,405.0
Wealth + Endow,24,10,16,420.0,A2QSQ8HFSQMHQU,2.0,420.0
Wealth + Endow,24,11,16,480.0,A2QSQ8HFSQMHQU,2.0,480.0
Wealth + Endow,24,12,16,540.0,A2QSQ8HFSQMHQU,2.0,540.0
Wealth + Endow,24,13,16,585.0,A2QSQ8HFSQMHQU,2.0,585.0
Wealth + Endow,24,14,16,630.0,A2QSQ8HFSQMHQU,2.0,630.0
Wealth + Endow,24,15,16,645.0,A2QSQ8HFSQMHQU,2.0,645.0
Wealth + Endow,24,16,16,735.0,A2QSQ8HFSQMHQU,2.0,735.0
Wealth + Endow,24,17,16,750.0,A2QSQ8HFSQMHQU,2.0,750.0
Wealth + Endow,24,18,16,765.0,A2QSQ8HFSQMHQU,2.0,765.0
Wealth + Endow,24,19,16,840.0,A2QSQ8HFSQMHQU,2.0,840.0
Wealth + Endow,24,20,16,855.0,A2QSQ8HFSQMHQU,2.0,855.0
Wealth + Endow,24,1,17,15.0,A8FCVU1TTDVL0,4.0,15.0
Wealth + Endow,24,2,17,65.0,A8FCVU1TTDVL0,4.0,65.0
Wealth + Endow,24,3,17,185.0,A8FCVU1TTDVL0,4.0,185.0
Wealth + Endow,24,4,17,270.0,A8FCVU1TTDVL0,4.0,270.0
Wealth + Endow,24,5,17,315.0,A8FCVU1TTDVL0,4.0,315.0
Wealth + Endow,24,6,17,360.0,A8FCVU1TTDVL0,4.0,360.0
Wealth + Endow,24,7,17,420.0,A8FCVU1TTDVL0,4.0,420.0
Wealth + Endow,24,8,17,475.0,A8FCVU1TTDVL0,4.0,475.0
Wealth + Endow,24,9,17,520.0,A8FCVU1TTDVL0,4.0,520.0
Wealth + Endow,24,10,17,550.0,A8FCVU1TTDVL0,4.0,550.0
Wealth + Endow,24,11,17,595.0,A8FCVU1TTDVL0,4.0,595.0
Wealth + Endow,24,12,17,650.0,A8FCVU1TTDVL0,4.0,650.0
Wealth + Endow,24,13,17,680.0,A8FCVU1TTDVL0,4.0,680.0
Wealth + Endow,24,14,17,710.0,A8FCVU1TTDVL0,4.0,710.0
Wealth + Endow,24,15,17,740.0,A8FCVU1TTDVL0,4.0,740.0
Wealth + Endow,24,16,17,785.0,A8FCVU1TTDVL0,4.0,785.0
Wealth + Endow,24,17,17,815.0,A8FCVU1TTDVL0,4.0,815.0
Wealth + Endow,24,18,17,860.0,A8FCVU1TTDVL0,4.0,860.0
Wealth + Endow,24,19,17,890.0,A8FCVU1TTDVL0,4.0,890.0
Wealth + Endow,24,20,17,930.0,A8FCVU1TTDVL0,4.0,930.0
Wealth + Endow,24,1,18,40.0,AJMXUF6G3KDLP,6.0,40.0
Wealth + Endow,24,2,18,100.0,AJMXUF6G3KDLP,6.0,100.0
Wealth + Endow,24,3,18,175.0,AJMXUF6G3KDLP,6.0,175.0
Wealth + Endow,24,4,18,175.0,AJMXUF6G3KDLP,6.0,175.0
Wealth + Endow,24,5,18,190.0,AJMXUF6G3KDLP,6.0,190.0
Wealth + Endow,24,6,18,295.0,AJMXUF6G3KDLP,6.0,295.0
Wealth + Endow,24,7,18,350.0,AJMXUF6G3KDLP,6.0,350.0
Wealth + Endow,24,8,18,400.0,AJMXUF6G3KDLP,6.0,400.0
Wealth + Endow,24,9,18,450.0,AJMXUF6G3KDLP,6.0,450.0
Wealth + Endow,24,10,18,500.0,AJMXUF6G3KDLP,6.0,500.0
Wealth + Endow,24,11,18,565.0,AJMXUF6G3KDLP,6.0,565.0
Wealth + Endow,24,12,18,605.0,AJMXUF6G3KDLP,6.0,605.0
Wealth + Endow,24,13,18,680.0,AJMXUF6G3KDLP,6.0,680.0
Wealth + Endow,24,14,18,730.0,AJMXUF6G3KDLP,6.0,730.0
Wealth + Endow,24,15,18,780.0,AJMXUF6G3KDLP,6.0,780.0
Wealth + Endow,24,16,18,855.0,AJMXUF6G3KDLP,6.0,855.0
Wealth + Endow,24,17,18,905.0,AJMXUF6G3KDLP,6.0,905.0
Wealth + Endow,24,18,18,955.0,AJMXUF6G3KDLP,6.0,955.0
Wealth + Endow,24,19,18,1005.0,AJMXUF6G3KDLP,6.0,1005.0
Wealth + Endow,24,20,18,1070.0,AJMXUF6G3KDLP,6.0,1070.0
Wealth + Endow,24,1,19,50.0,ACW4O8CBAIAWM,2.0,50.0
Wealth + Endow,24,2,19,105.0,ACW4O8CBAIAWM,2.0,105.0
Wealth + Endow,24,3,19,115.0,ACW4O8CBAIAWM,2.0,115.0
Wealth + Endow,24,4,19,240.0,ACW4O8CBAIAWM,2.0,240.0
Wealth + Endow,24,5,19,325.0,ACW4O8CBAIAWM,2.0,325.0
Wealth + Endow,24,6,19,335.0,ACW4O8CBAIAWM,2.0,335.0
Wealth + Endow,24,7,19,345.0,ACW4O8CBAIAWM,2.0,345.0
Wealth + Endow,24,8,19,410.0,ACW4O8CBAIAWM,2.0,410.0
Wealth + Endow,24,9,19,420.0,ACW4O8CBAIAWM,2.0,420.0
Wealth + Endow,24,10,19,440.0,ACW4O8CBAIAWM,2.0,440.0
Wealth + Endow,24,11,19,535.0,ACW4O8CBAIAWM,2.0,535.0
Wealth + Endow,24,12,19,555.0,ACW4O8CBAIAWM,2.0,555.0
Wealth + Endow,24,13,19,590.0,ACW4O8CBAIAWM,2.0,590.0
Wealth + Endow,24,14,19,675.0,ACW4O8CBAIAWM,2.0,675.0
Wealth + Endow,24,15,19,700.0,ACW4O8CBAIAWM,2.0,700.0
Wealth + Endow,24,16,19,735.0,ACW4O8CBAIAWM,2.0,735.0
Wealth + Endow,24,17,19,785.0,ACW4O8CBAIAWM,2.0,785.0
Wealth + Endow,24,18,19,805.0,ACW4O8CBAIAWM,2.0,805.0
Wealth + Endow,24,19,19,840.0,ACW4O8CBAIAWM,2.0,840.0
Wealth + Endow,24,20,19,880.0,ACW4O8CBAIAWM,2.0,880.0
Wealth + Endow,24,1,20,40.0,A37Z5PZ4B7VO49,4.0,40.0
Wealth + Endow,24,2,20,80.0,A37Z5PZ4B7VO49,4.0,80.0
Wealth + Endow,24,3,20,175.0,A37Z5PZ4B7VO49,4.0,175.0
Wealth + Endow,24,4,20,200.0,A37Z5PZ4B7VO49,4.0,200.0
Wealth + Endow,24,5,20,225.0,A37Z5PZ4B7VO49,4.0,225.0
Wealth + Endow,24,6,20,270.0,A37Z5PZ4B7VO49,4.0,270.0
Wealth + Endow,24,7,20,310.0,A37Z5PZ4B7VO49,4.0,310.0
Wealth + Endow,24,8,20,380.0,A37Z5PZ4B7VO49,4.0,380.0
Wealth + Endow,24,9,20,405.0,A37Z5PZ4B7VO49,4.0,405.0
Wealth + Endow,24,10,20,460.0,A37Z5PZ4B7VO49,4.0,460.0
Wealth + Endow,24,11,20,490.0,A37Z5PZ4B7VO49,4.0,490.0
Wealth + Endow,24,12,20,545.0,A37Z5PZ4B7VO49,4.0,545.0
Wealth + Endow,24,13,20,585.0,A37Z5PZ4B7VO49,4.0,585.0
Wealth + Endow,24,14,20,635.0,A37Z5PZ4B7VO49,4.0,635.0
Wealth + Endow,24,15,20,675.0,A37Z5PZ4B7VO49,4.0,675.0
Wealth + Endow,24,16,20,705.0,A37Z5PZ4B7VO49,4.0,705.0
Wealth + Endow,24,17,20,750.0,A37Z5PZ4B7VO49,4.0,750.0
Wealth + Endow,24,18,20,775.0,A37Z5PZ4B7VO49,4.0,775.0
Wealth + Endow,24,19,20,900.0,A37Z5PZ4B7VO49,4.0,900.0
Wealth + Endow,24,20,20,945.0,A37Z5PZ4B7VO49,4.0,945.0
Wealth + Endow,33,1,1,60.0,A2O7LNRIBPIHAF,4.0,60.0
Wealth + Endow,33,2,1,90.0,A2O7LNRIBPIHAF,4.0,90.0
Wealth + Endow,33,3,1,175.0,A2O7LNRIBPIHAF,4.0,175.0
Wealth + Endow,33,4,1,265.0,A2O7LNRIBPIHAF,4.0,265.0
Wealth + Endow,33,5,1,305.0,A2O7LNRIBPIHAF,4.0,305.0
Wealth + Endow,33,6,1,330.0,A2O7LNRIBPIHAF,4.0,330.0
Wealth + Endow,33,7,1,400.0,A2O7LNRIBPIHAF,4.0,400.0
Wealth + Endow,33,8,1,445.0,A2O7LNRIBPIHAF,4.0,445.0
Wealth + Endow,33,9,1,475.0,A2O7LNRIBPIHAF,4.0,475.0
Wealth + Endow,33,10,1,505.0,A2O7LNRIBPIHAF,4.0,505.0
Wealth + Endow,33,11,1,535.0,A2O7LNRIBPIHAF,4.0,535.0
Wealth + Endow,33,12,1,565.0,A2O7LNRIBPIHAF,4.0,565.0
Wealth + Endow,33,13,1,635.0,A2O7LNRIBPIHAF,4.0,635.0
Wealth + Endow,33,14,1,705.0,A2O7LNRIBPIHAF,4.0,705.0
Wealth + Endow,33,15,1,735.0,A2O7LNRIBPIHAF,4.0,735.0
Wealth + Endow,33,16,1,795.0,A2O7LNRIBPIHAF,4.0,795.0
Wealth + Endow,33,17,1,850.0,A2O7LNRIBPIHAF,4.0,850.0
Wealth + Endow,33,18,1,890.0,A2O7LNRIBPIHAF,4.0,890.0
Wealth + Endow,33,19,1,945.0,A2O7LNRIBPIHAF,4.0,945.0
Wealth + Endow,33,20,1,975.0,A2O7LNRIBPIHAF,4.0,975.0
Wealth + Endow,33,1,2,75.0,A2EMTSJS47K8SU,6.0,75.0
Wealth + Endow,33,2,2,185.0,A2EMTSJS47K8SU,6.0,185.0
Wealth + Endow,33,3,2,200.0,A2EMTSJS47K8SU,6.0,200.0
Wealth + Endow,33,4,2,305.0,A2EMTSJS47K8SU,6.0,305.0
Wealth + Endow,33,5,2,355.0,A2EMTSJS47K8SU,6.0,355.0
Wealth + Endow,33,6,2,445.0,A2EMTSJS47K8SU,6.0,445.0
Wealth + Endow,33,7,2,535.0,A2EMTSJS47K8SU,6.0,535.0
Wealth + Endow,33,8,2,595.0,A2EMTSJS47K8SU,6.0,595.0
Wealth + Endow,33,9,2,630.0,A2EMTSJS47K8SU,6.0,630.0
Wealth + Endow,33,10,2,695.0,A2EMTSJS47K8SU,6.0,695.0
Wealth + Endow,33,11,2,760.0,A2EMTSJS47K8SU,6.0,760.0
Wealth + Endow,33,12,2,825.0,A2EMTSJS47K8SU,6.0,825.0
Wealth + Endow,33,13,2,885.0,A2EMTSJS47K8SU,6.0,885.0
Wealth + Endow,33,14,2,950.0,A2EMTSJS47K8SU,6.0,950.0
Wealth + Endow,33,15,2,995.0,A2EMTSJS47K8SU,6.0,995.0
Wealth + Endow,33,16,2,1070.0,A2EMTSJS47K8SU,6.0,1070.0
Wealth + Endow,33,17,2,1145.0,A2EMTSJS47K8SU,6.0,1145.0
Wealth + Endow,33,18,2,1190.0,A2EMTSJS47K8SU,6.0,1190.0
Wealth + Endow,33,19,2,1265.0,A2EMTSJS47K8SU,6.0,1265.0
Wealth + Endow,33,20,2,1325.0,A2EMTSJS47K8SU,6.0,1325.0
Wealth + Endow,33,1,3,40.0,A286798DZB9U9O,2.0,40.0
Wealth + Endow,33,2,3,70.0,A286798DZB9U9O,2.0,70.0
Wealth + Endow,33,3,3,125.0,A286798DZB9U9O,2.0,125.0
Wealth + Endow,33,4,3,155.0,A286798DZB9U9O,2.0,155.0
Wealth + Endow,33,5,3,180.0,A286798DZB9U9O,2.0,180.0
Wealth + Endow,33,6,3,285.0,A286798DZB9U9O,2.0,285.0
Wealth + Endow,33,7,3,315.0,A286798DZB9U9O,2.0,315.0
Wealth + Endow,33,8,3,315.0,A286798DZB9U9O,2.0,315.0
Wealth + Endow,33,9,3,330.0,A286798DZB9U9O,2.0,330.0
Wealth + Endow,33,10,3,415.0,A286798DZB9U9O,2.0,415.0
Wealth + Endow,33,11,3,445.0,A286798DZB9U9O,2.0,445.0
Wealth + Endow,33,12,3,490.0,A286798DZB9U9O,2.0,490.0
Wealth + Endow,33,13,3,535.0,A286798DZB9U9O,2.0,535.0
Wealth + Endow,33,14,3,560.0,A286798DZB9U9O,2.0,560.0
Wealth + Endow,33,15,3,560.0,A286798DZB9U9O,2.0,560.0
Wealth + Endow,33,16,3,625.0,A286798DZB9U9O,2.0,625.0
Wealth + Endow,33,17,3,675.0,A286798DZB9U9O,2.0,675.0
Wealth + Endow,33,18,3,690.0,A286798DZB9U9O,2.0,690.0
Wealth + Endow,33,19,3,745.0,A286798DZB9U9O,2.0,745.0
Wealth + Endow,33,20,3,800.0,A286798DZB9U9O,2.0,800.0
Wealth + Endow,33,1,4,30.0,A2FOUSWQDYHIE0,4.0,30.0
Wealth + Endow,33,2,4,90.0,A2FOUSWQDYHIE0,4.0,90.0
Wealth + Endow,33,3,4,105.0,A2FOUSWQDYHIE0,4.0,105.0
Wealth + Endow,33,4,4,195.0,A2FOUSWQDYHIE0,4.0,195.0
Wealth + Endow,33,5,4,225.0,A2FOUSWQDYHIE0,4.0,225.0
Wealth + Endow,33,6,4,240.0,A2FOUSWQDYHIE0,4.0,240.0
Wealth + Endow,33,7,4,285.0,A2FOUSWQDYHIE0,4.0,285.0
Wealth + Endow,33,8,4,330.0,A2FOUSWQDYHIE0,4.0,330.0
Wealth + Endow,33,9,4,360.0,A2FOUSWQDYHIE0,4.0,360.0
Wealth + Endow,33,10,4,405.0,A2FOUSWQDYHIE0,4.0,405.0
Wealth + Endow,33,11,4,450.0,A2FOUSWQDYHIE0,4.0,450.0
Wealth + Endow,33,12,4,480.0,A2FOUSWQDYHIE0,4.0,480.0
Wealth + Endow,33,13,4,525.0,A2FOUSWQDYHIE0,4.0,525.0
Wealth + Endow,33,14,4,555.0,A2FOUSWQDYHIE0,4.0,555.0
Wealth + Endow,33,15,4,585.0,A2FOUSWQDYHIE0,4.0,585.0
Wealth + Endow,33,16,4,600.0,A2FOUSWQDYHIE0,4.0,600.0
Wealth + Endow,33,17,4,630.0,A2FOUSWQDYHIE0,4.0,630.0
Wealth + Endow,33,18,4,645.0,A2FOUSWQDYHIE0,4.0,645.0
Wealth + Endow,33,19,4,690.0,A2FOUSWQDYHIE0,4.0,690.0
Wealth + Endow,33,20,4,765.0,A2FOUSWQDYHIE0,4.0,765.0
Wealth + Endow,33,1,5,85.0,A345VDWYMDWTGD,6.0,85.0
Wealth + Endow,33,2,5,115.0,A345VDWYMDWTGD,6.0,115.0
Wealth + Endow,33,3,5,170.0,A345VDWYMDWTGD,6.0,170.0
Wealth + Endow,33,4,5,215.0,A345VDWYMDWTGD,6.0,215.0
Wealth + Endow,33,5,5,215.0,A345VDWYMDWTGD,6.0,215.0
Wealth + Endow,33,6,5,230.0,A345VDWYMDWTGD,6.0,230.0
Wealth + Endow,33,7,5,290.0,A345VDWYMDWTGD,6.0,290.0
Wealth + Endow,33,8,5,385.0,A345VDWYMDWTGD,6.0,385.0
Wealth + Endow,33,9,5,465.0,A345VDWYMDWTGD,6.0,465.0
Wealth + Endow,33,10,5,560.0,A345VDWYMDWTGD,6.0,560.0
Wealth + Endow,33,11,5,655.0,A345VDWYMDWTGD,6.0,655.0
Wealth + Endow,33,12,5,725.0,A345VDWYMDWTGD,6.0,725.0
Wealth + Endow,33,13,5,765.0,A345VDWYMDWTGD,6.0,765.0
Wealth + Endow,33,14,5,845.0,A345VDWYMDWTGD,6.0,845.0
Wealth + Endow,33,15,5,920.0,A345VDWYMDWTGD,6.0,920.0
Wealth + Endow,33,16,5,950.0,A345VDWYMDWTGD,6.0,950.0
Wealth + Endow,33,17,5,950.0,A345VDWYMDWTGD,6.0,950.0
Wealth + Endow,33,18,5,1045.0,A345VDWYMDWTGD,6.0,1045.0
Wealth + Endow,33,19,5,1090.0,A345VDWYMDWTGD,6.0,1090.0
Wealth + Endow,33,20,5,1160.0,A345VDWYMDWTGD,6.0,1160.0
Wealth + Endow,33,1,6,15.0,A2KHMKJUVDMK1N,2.0,15.0
Wealth + Endow,33,2,6,60.0,A2KHMKJUVDMK1N,2.0,60.0
Wealth + Endow,33,3,6,135.0,A2KHMKJUVDMK1N,2.0,135.0
Wealth + Endow,33,4,6,150.0,A2KHMKJUVDMK1N,2.0,150.0
Wealth + Endow,33,5,6,165.0,A2KHMKJUVDMK1N,2.0,165.0
Wealth + Endow,33,6,6,225.0,A2KHMKJUVDMK1N,2.0,225.0
Wealth + Endow,33,7,6,255.0,A2KHMKJUVDMK1N,2.0,255.0
Wealth + Endow,33,8,6,315.0,A2KHMKJUVDMK1N,2.0,315.0
Wealth + Endow,33,9,6,330.0,A2KHMKJUVDMK1N,2.0,330.0
Wealth + Endow,33,10,6,390.0,A2KHMKJUVDMK1N,2.0,390.0
Wealth + Endow,33,11,6,420.0,A2KHMKJUVDMK1N,2.0,420.0
Wealth + Endow,33,12,6,420.0,A2KHMKJUVDMK1N,2.0,420.0
Wealth + Endow,33,13,6,480.0,A2KHMKJUVDMK1N,2.0,480.0
Wealth + Endow,33,14,6,510.0,A2KHMKJUVDMK1N,2.0,510.0
Wealth + Endow,33,15,6,585.0,A2KHMKJUVDMK1N,2.0,585.0
Wealth + Endow,33,16,6,615.0,A2KHMKJUVDMK1N,2.0,615.0
Wealth + Endow,33,17,6,645.0,A2KHMKJUVDMK1N,2.0,645.0
Wealth + Endow,33,18,6,675.0,A2KHMKJUVDMK1N,2.0,675.0
Wealth + Endow,33,19,6,720.0,A2KHMKJUVDMK1N,2.0,720.0
Wealth + Endow,33,20,6,780.0,A2KHMKJUVDMK1N,2.0,780.0
Wealth + Endow,33,1,7,25.0,A3k2l3j6xtnlbb,4.0,25.0
Wealth + Endow,33,2,7,95.0,A3k2l3j6xtnlbb,4.0,95.0
Wealth + Endow,33,3,7,155.0,A3k2l3j6xtnlbb,4.0,155.0
Wealth + Endow,33,4,7,185.0,A3k2l3j6xtnlbb,4.0,185.0
Wealth + Endow,33,5,7,185.0,A3k2l3j6xtnlbb,4.0,185.0
Wealth + Endow,33,6,7,230.0,A3k2l3j6xtnlbb,4.0,230.0
Wealth + Endow,33,7,7,285.0,A3k2l3j6xtnlbb,4.0,285.0
Wealth + Endow,33,8,7,285.0,A3k2l3j6xtnlbb,4.0,285.0
Wealth + Endow,33,9,7,345.0,A3k2l3j6xtnlbb,4.0,345.0
Wealth + Endow,33,10,7,345.0,A3k2l3j6xtnlbb,4.0,345.0
Wealth + Endow,33,11,7,420.0,A3k2l3j6xtnlbb,4.0,420.0
Wealth + Endow,33,12,7,445.0,A3k2l3j6xtnlbb,4.0,445.0
Wealth + Endow,33,13,7,505.0,A3k2l3j6xtnlbb,4.0,505.0
Wealth + Endow,33,14,7,535.0,A3k2l3j6xtnlbb,4.0,535.0
Wealth + Endow,33,15,7,535.0,A3k2l3j6xtnlbb,4.0,535.0
Wealth + Endow,33,16,7,565.0,A3k2l3j6xtnlbb,4.0,565.0
Wealth + Endow,33,17,7,610.0,A3k2l3j6xtnlbb,4.0,610.0
Wealth + Endow,33,18,7,715.0,A3k2l3j6xtnlbb,4.0,715.0
Wealth + Endow,33,19,7,775.0,A3k2l3j6xtnlbb,4.0,775.0
Wealth + Endow,33,20,7,790.0,A3k2l3j6xtnlbb,4.0,790.0
Wealth + Endow,33,1,8,55.0,A2GKDQGHV5A5TT,6.0,55.0
Wealth + Endow,33,2,8,70.0,A2GKDQGHV5A5TT,6.0,70.0
Wealth + Endow,33,3,8,100.0,A2GKDQGHV5A5TT,6.0,100.0
Wealth + Endow,33,4,8,175.0,A2GKDQGHV5A5TT,6.0,175.0
Wealth + Endow,33,5,8,275.0,A2GKDQGHV5A5TT,6.0,275.0
Wealth + Endow,33,6,8,360.0,A2GKDQGHV5A5TT,6.0,360.0
Wealth + Endow,33,7,8,430.0,A2GKDQGHV5A5TT,6.0,430.0
Wealth + Endow,33,8,8,515.0,A2GKDQGHV5A5TT,6.0,515.0
Wealth + Endow,33,9,8,585.0,A2GKDQGHV5A5TT,6.0,585.0
Wealth + Endow,33,10,8,645.0,A2GKDQGHV5A5TT,6.0,645.0
Wealth + Endow,33,11,8,705.0,A2GKDQGHV5A5TT,6.0,705.0
Wealth + Endow,33,12,8,765.0,A2GKDQGHV5A5TT,6.0,765.0
Wealth + Endow,33,13,8,810.0,A2GKDQGHV5A5TT,6.0,810.0
Wealth + Endow,33,14,8,855.0,A2GKDQGHV5A5TT,6.0,855.0
Wealth + Endow,33,15,8,915.0,A2GKDQGHV5A5TT,6.0,915.0
Wealth + Endow,33,16,8,1000.0,A2GKDQGHV5A5TT,6.0,1000.0
Wealth + Endow,33,17,8,1050.0,A2GKDQGHV5A5TT,6.0,1050.0
Wealth + Endow,33,18,8,1125.0,A2GKDQGHV5A5TT,6.0,1125.0
Wealth + Endow,33,19,8,1185.0,A2GKDQGHV5A5TT,6.0,1185.0
Wealth + Endow,33,20,8,1300.0,A2GKDQGHV5A5TT,6.0,1300.0
Wealth + Endow,33,1,9,55.0,AL2JY5T878Z2H,2.0,55.0
Wealth + Endow,33,2,9,85.0,AL2JY5T878Z2H,2.0,85.0
Wealth + Endow,33,3,9,115.0,AL2JY5T878Z2H,2.0,115.0
Wealth + Endow,33,4,9,190.0,AL2JY5T878Z2H,2.0,190.0
Wealth + Endow,33,5,9,295.0,AL2JY5T878Z2H,2.0,295.0
Wealth + Endow,33,6,9,295.0,AL2JY5T878Z2H,2.0,295.0
Wealth + Endow,33,7,9,310.0,AL2JY5T878Z2H,2.0,310.0
Wealth + Endow,33,8,9,310.0,AL2JY5T878Z2H,2.0,310.0
Wealth + Endow,33,9,9,310.0,AL2JY5T878Z2H,2.0,310.0
Wealth + Endow,33,10,9,340.0,AL2JY5T878Z2H,2.0,340.0
Wealth + Endow,33,11,9,400.0,AL2JY5T878Z2H,2.0,400.0
Wealth + Endow,33,12,9,430.0,AL2JY5T878Z2H,2.0,430.0
Wealth + Endow,33,13,9,475.0,AL2JY5T878Z2H,2.0,475.0
Wealth + Endow,33,14,9,550.0,AL2JY5T878Z2H,2.0,550.0
Wealth + Endow,33,15,9,580.0,AL2JY5T878Z2H,2.0,580.0
Wealth + Endow,33,16,9,670.0,AL2JY5T878Z2H,2.0,670.0
Wealth + Endow,33,17,9,685.0,AL2JY5T878Z2H,2.0,685.0
Wealth + Endow,33,18,9,700.0,AL2JY5T878Z2H,2.0,700.0
Wealth + Endow,33,19,9,715.0,AL2JY5T878Z2H,2.0,715.0
Wealth + Endow,33,20,9,715.0,AL2JY5T878Z2H,2.0,715.0
Wealth + Endow,33,1,10,55.0,A3QUTOJ3J3ZIMV,4.0,55.0
Wealth + Endow,33,2,10,100.0,A3QUTOJ3J3ZIMV,4.0,100.0
Wealth + Endow,33,3,10,115.0,A3QUTOJ3J3ZIMV,4.0,115.0
Wealth + Endow,33,4,10,145.0,A3QUTOJ3J3ZIMV,4.0,145.0
Wealth + Endow,33,5,10,295.0,A3QUTOJ3J3ZIMV,4.0,295.0
Wealth + Endow,33,6,10,385.0,A3QUTOJ3J3ZIMV,4.0,385.0
Wealth + Endow,33,7,10,400.0,A3QUTOJ3J3ZIMV,4.0,400.0
Wealth + Endow,33,8,10,475.0,A3QUTOJ3J3ZIMV,4.0,475.0
Wealth + Endow,33,9,10,520.0,A3QUTOJ3J3ZIMV,4.0,520.0
Wealth + Endow,33,10,10,580.0,A3QUTOJ3J3ZIMV,4.0,580.0
Wealth + Endow,33,11,10,610.0,A3QUTOJ3J3ZIMV,4.0,610.0
Wealth + Endow,33,12,10,640.0,A3QUTOJ3J3ZIMV,4.0,640.0
Wealth + Endow,33,13,10,670.0,A3QUTOJ3J3ZIMV,4.0,670.0
Wealth + Endow,33,14,10,715.0,A3QUTOJ3J3ZIMV,4.0,715.0
Wealth + Endow,33,15,10,715.0,A3QUTOJ3J3ZIMV,4.0,715.0
Wealth + Endow,33,16,10,730.0,A3QUTOJ3J3ZIMV,4.0,730.0
Wealth + Endow,33,17,10,745.0,A3QUTOJ3J3ZIMV,4.0,745.0
Wealth + Endow,33,18,10,760.0,A3QUTOJ3J3ZIMV,4.0,760.0
Wealth + Endow,33,19,10,775.0,A3QUTOJ3J3ZIMV,4.0,775.0
Wealth + Endow,33,20,10,790.0,A3QUTOJ3J3ZIMV,4.0,790.0
Wealth + Endow,33,1,11,25.0,A3822BB341LIB2,4.0,25.0
Wealth + Endow,33,2,11,110.0,A3822BB341LIB2,4.0,110.0
Wealth + Endow,33,3,11,140.0,A3822BB341LIB2,4.0,140.0
Wealth + Endow,33,4,11,185.0,A3822BB341LIB2,4.0,185.0
Wealth + Endow,33,5,11,230.0,A3822BB341LIB2,4.0,230.0
Wealth + Endow,33,6,11,260.0,A3822BB341LIB2,4.0,260.0
Wealth + Endow,33,7,11,340.0,A3822BB341LIB2,4.0,340.0
Wealth + Endow,33,8,11,370.0,A3822BB341LIB2,4.0,370.0
Wealth + Endow,33,9,11,430.0,A3822BB341LIB2,4.0,430.0
Wealth + Endow,33,10,11,490.0,A3822BB341LIB2,4.0,490.0
Wealth + Endow,33,11,11,535.0,A3822BB341LIB2,4.0,535.0
Wealth + Endow,33,12,11,590.0,A3822BB341LIB2,4.0,590.0
Wealth + Endow,33,13,11,620.0,A3822BB341LIB2,4.0,620.0
Wealth + Endow,33,14,11,670.0,A3822BB341LIB2,4.0,670.0
Wealth + Endow,33,15,11,735.0,A3822BB341LIB2,4.0,735.0
Wealth + Endow,33,16,11,760.0,A3822BB341LIB2,4.0,760.0
Wealth + Endow,33,17,11,785.0,A3822BB341LIB2,4.0,785.0
Wealth + Endow,33,18,11,820.0,A3822BB341LIB2,4.0,820.0
Wealth + Endow,33,19,11,845.0,A3822BB341LIB2,4.0,845.0
Wealth + Endow,33,20,11,885.0,A3822BB341LIB2,4.0,885.0
Wealth + Endow,33,1,12,70.0,ALDQRWYZ8KQ9A,6.0,70.0
Wealth + Endow,33,2,12,125.0,ALDQRWYZ8KQ9A,6.0,125.0
Wealth + Endow,33,3,12,165.0,ALDQRWYZ8KQ9A,6.0,165.0
Wealth + Endow,33,4,12,195.0,ALDQRWYZ8KQ9A,6.0,195.0
Wealth + Endow,33,5,12,225.0,ALDQRWYZ8KQ9A,6.0,225.0
Wealth + Endow,33,6,12,270.0,ALDQRWYZ8KQ9A,6.0,270.0
Wealth + Endow,33,7,12,310.0,ALDQRWYZ8KQ9A,6.0,310.0
Wealth + Endow,33,8,12,350.0,ALDQRWYZ8KQ9A,6.0,350.0
Wealth + Endow,33,9,12,380.0,ALDQRWYZ8KQ9A,6.0,380.0
